target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	COG	GO.Terms	Protease	CAZyme	is_secreted
GTX0536PRED_005159-T1	9.44083955777604e-09	7.44129095480887e-08	-4.72089036593025	0.82238595158327	1.08119482039684	6.19061972233892	0.00478729699813167	1.47081703760882	0.32119591638688	1.47081703760882	culture	GTX0536PRED_005159	mRNA	GTX0536_6	1232399	1234202	-		hypothetical protein	NA	NA			IPR011009 Protein kinase-like domain superfamily	NA				No
GTX0536PRED_005839-T1	7.75135939595309e-192	2.55886052529934e-190	-4.72798715834222	0.160029918952199	0.596303862624297	4.87879820626465	0.000669317804609137	0.00109937939071252	0.0552061184714213	0.0552061184714213	culture	GTX0536PRED_005839	mRNA	GTX0536_7	725312	726173	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_007607-T1	4.70378842322062e-192	1.5712893232806e-190	-4.73042261707491	0.160020911577472	0.596968078642304	4.88601323290721	0.000481405256090699	0.00371960840633253	0.0553877412357313	0.0553877412357313	culture	GTX0536PRED_007607	mRNA	GTX0536_9	2317933	2318777	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_011790-T1	2.29652731517872e-189	7.49308796092035e-188	-4.74539189075764	0.161675417320167	0.601050607828501	4.91887514716243	0.000517359902527088	0.00580996800684034	0.0565130558770735	0.0565130558770735	culture	GTX0536PRED_011790	mRNA	GTX0536_17	2291344	2291664	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_008336-T1	2.94082344952683e-06	1.88400698615805e-05	-4.75974919681222	1.01814773864246	1.20785473213325	6.97850962382822	0.00208150329817499	2.25964537168965	0.442225819464359	2.25964537168965	culture	GTX0536PRED_008336	mRNA	GTX0536_10	3003006	3003455	-		hypothetical protein	NA	NA	12851at3041	PF00403	IPR006121 Heavy metal-associated domain, HMA;IPR036163 Heavy metal-associated domain superfamily	NA	GO_function: GO:0046872 - metal ion binding [Evidence IEA]			No
GTX0536PRED_007625-T1	5.63960993633015e-185	1.81893626222326e-183	-4.77130758766516	0.164497734033946	0.608118525166916	4.96824992851248	0.000540851316484794	0.000857793428028903	0.0584980675976308	0.0584980675976308	culture	GTX0536PRED_007625	mRNA	GTX0536_9	2432736	2433231	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002871-T1	1.90149249697403e-57	2.56518651274477e-56	-4.78294126223342	0.299397318240364	0.777652037307169	5.14658516778809	0.0741769782258969	0.0984262301103585	0.121398485416696	0.121398485416696	culture	GTX0536PRED_002871	mRNA	GTX0536_3	2958964	2960056	-		hypothetical protein	NA	NA		PF04117	IPR007248 Mpv17/PMP22	NA	GO_component: GO:0016021 - integral component of membrane [Evidence IEA]			No
GTX0536PRED_002089-T1	3.72876790822937e-182	1.18896849437405e-180	-4.78958182765522	0.166415771909954	0.613102408800569	5.00629770882511	0.000497655027767949	0.000820425370605559	0.0599260740058014	0.0599260740058014	culture	GTX0536PRED_002089	mRNA	GTX0536_2	4505809	4506258	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_009049-T1	3.88601560348424e-181	1.22518649251424e-179	-4.79719138389774	0.167153251278251	0.615177742321257	5.02160610758651	0.00043279568243549	0.000209503960904203	0.0605276612184156	0.0605276612184156	culture	GTX0536PRED_009049	mRNA	GTX0536_12	451065	451516	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_005129-T1	6.2292925698664e-180	1.94215499456057e-178	-4.80622099220226	0.168034166504193	0.617640362767943	5.04061914890782	0.000357842695809574	0.000388227593126226	0.0612468433683917	0.0612468433683917	culture	GTX0536PRED_005129	mRNA	GTX0536_6	1101065	1101614	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_009309-T1	5.13785725391372e-175	1.58426675323977e-173	-4.83640174034827	0.171475745331949	0.625871475898673	5.10478817152178	0.000461116173999532	0.00103318494060116	0.0636929156161403	0.0636929156161403	culture	GTX0536PRED_009309	mRNA	GTX0536_12	1820432	1820785	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_003076-T1	6.63544004496607e-05	0.000358058553195669	-4.84560656200992	1.21474433601498	2.09785832650209	8.0204372008839	0.243222150992186	2.97627705311068	1.89629153923773	2.97627705311068	culture	GTX0536PRED_003076	mRNA	GTX0536_3	3915339	3916542	+		hypothetical protein	NA	NA		PF00190	IPR006045 Cupin 1;IPR011051 RmlC-like cupin domain superfamily;IPR014710 RmlC-like jelly roll fold	NA				Yes
GTX0536PRED_004330-T1	2.9957743022271e-172	9.13711162179265e-171	-4.85615136027144	0.173569311257743	0.63125773587772	5.14637804414453	0.000401040138454526	0.000898354236407603	0.0653290816298814	0.0653290816298814	culture	GTX0536PRED_004330	mRNA	GTX0536_5	1292089	1292740	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002151-T1	1.06414228517473e-169	3.21073467978527e-168	-4.87375718234532	0.175518670303921	0.63605932371605	5.18502697408812	0.000403294990559314	0.0023113455204713	0.066811549282728	0.066811549282728	culture	GTX0536PRED_002151	mRNA	GTX0536_2	4804000	4804542	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_003795-T1	1.49026224979896e-167	4.4485913541871e-166	-4.88923186447898	0.177213972869431	0.640279691570686	5.21699001124705	0.000386236666695059	0.00121764056458466	0.0681333099082156	0.0681333099082156	culture	GTX0536PRED_003795	mRNA	GTX0536_4	2727193	2727777	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_003954-T1	4.74366885750941e-18	4.92990178302644e-17	-4.89825128025245	0.565658896014198	1.27660275420308	5.81777300707057	0.180475045778385	0.467264916543725	0.517641288708891	0.517641288708891	culture	GTX0536PRED_003954	mRNA	GTX0536_4	3610633	3611290	-		hypothetical protein	NA	NA		PF06414;PF13671	IPR027417 P-loop containing nucleoside triphosphate hydrolase	NA				No
GTX0536PRED_007209-T1	3.54462107325693e-166	1.03606320120406e-164	-4.89828960790652	0.178285118015278	0.642749985232742	5.23498256743277	0.000435210143120991	-0.000331205825897539	0.0689151534329986	0.0689151534329986	culture	GTX0536PRED_007209	mRNA	GTX0536_9	186223	186854	-		hypothetical protein	NA	NA		PF03669	IPR005351 PAT complex subunit Asterix	NA	GO_component: GO:0030176 - integral component of endoplasmic reticulum membrane [Evidence IEA];GO_function: GO:0044183 - protein folding chaperone [Evidence IEA];GO_process: GO:0045048 - protein insertion into ER membrane [Evidence IEA]			No
GTX0536PRED_004769-T1	6.9985758065604e-05	0.000375487642699971	-4.90208615776438	1.23281543509062	2.706968985473	8.22740809551802	0.257235515775294	3.05876571403782	2.97328237093243	3.05876571403782	culture	GTX0536PRED_004769	mRNA	GTX0536_5	3324053	3325777	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_008362-T1	0.00133890515596506	0.00572708516408223	-4.90838152014769	1.53027899184302	2.02962719915448	9.85483489815534	0.0179743312569378	5.09130667138177	1.75665966985069	5.09130667138177	culture	GTX0536PRED_008362	mRNA	GTX0536_10	3177746	3178256	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_004897-T1	8.28123710608997e-165	2.39558261027716e-163	-4.90861257249069	0.179410378449284	0.645565339210243	5.2587756338571	0.000414937761735127	0.00158367275091375	0.069813608918953	0.069813608918953	culture	GTX0536PRED_004897	mRNA	GTX0536_5	4010753	4011058	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002831-T1	1.59952244743947e-163	4.57985713011751e-162	-4.91798624529971	0.180467281493082	0.648121795430884	5.2772615247245	0.000422114655620178	-0.000213642890727462	0.0706362992123869	0.0706362992123869	culture	GTX0536PRED_002831	mRNA	GTX0536_3	2744704	2745377	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002711-T1	3.16899653063905e-163	8.9820245100739e-162	-4.92106012735191	0.180746335763861	0.648960126899667	5.2852219092046	0.000370830386610443	0.00135061773660569	0.0709075068324346	0.0709075068324346	culture	GTX0536PRED_002711	mRNA	GTX0536_3	2133780	2134214	+		hypothetical protein	NA	NA			IPR001911 Ribosomal protein S21	NA	GO_component: GO:0005840 - ribosome [Evidence IEA];GO_function: GO:0003735 - structural constituent of ribosome [Evidence IEA];GO_process: GO:0006412 - translation [Evidence IEA]			No
GTX0536PRED_008251-T1	1.10091551005176e-161	3.08916892120525e-160	-4.93270780076083	0.182046372149799	0.652136765102098	5.30871972906271	0.000365793916471564	-0.000359528740539631	0.0719415841480442	0.0719415841480442	culture	GTX0536PRED_008251	mRNA	GTX0536_10	2473552	2474049	-		hypothetical protein	NA	NA		PF04081	IPR007218 DNA polymerase delta, subunit 4	NA	GO_process: GO:0000731 - DNA synthesis involved in DNA repair [Evidence IEA];GO_process: GO:0006260 - DNA replication [Evidence IEA]			No
GTX0536PRED_003870-T3	1.93903643890643e-160	5.28246237628296e-159	-4.93616100038152	0.182888828216388	0.653078546816834	5.32099432603076	0.000728049032449968	0.00465503927949872	0.0722501113014342	0.0722501113014342	culture	GTX0536PRED_003870	mRNA	GTX0536_4	3082488	3084071	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_004906-T1	2.97160984090265e-161	8.25577941937905e-160	-4.93632714685198	0.182426504429405	0.653123859490595	5.31705722448622	0.000344686129456391	0.00026620150222378	0.0722649782741763	0.0722649782741763	culture	GTX0536PRED_004906	mRNA	GTX0536_5	4067441	4068599	+		hypothetical protein	NA	NA	9185at3041	PF00383;PF14437	IPR002125 Cytidine and deoxycytidylate deaminase domain;IPR016192 APOBEC/CMP deaminase, zinc-binding;IPR016193 Cytidine deaminase-like	NA	GO_function: GO:0016787 - hydrolase activity [Evidence IEA];GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0008270 - zinc ion binding [Evidence IEA]			No
GTX0536PRED_002350-T1	1.86007522891326e-160	5.11703048267706e-159	-4.94131194013835	0.1830692413015	0.654483348568696	5.32737970608536	0.000410224066691711	-0.000266394619243433	0.0727119878112142	0.0727119878112142	culture	GTX0536PRED_002350	mRNA	GTX0536_3	338657	339163	-		hypothetical protein	NA	NA		PF05255	IPR007919 Uncharacterised protein family UPF0220	NA				No
GTX0536PRED_000779-T1	6.51830253647886e-160	1.75868816513074e-158	-4.94467924845519	0.183509699962176	0.65540170538238	5.3356132658114	0.000459486773509012	0.000762638042367248	0.0730150077287625	0.0730150077287625	culture	GTX0536PRED_000779	mRNA	GTX0536_1	4652763	4653751	+		hypothetical protein	NA	NA			IPR013083 Zinc finger, RING/FYVE/PHD-type;IPR017907 Zinc finger, RING-type, conserved site;IPR040383 E3 ubiquitin-protein ligase HAKAI/CBLL2	NA	GO_function: GO:0061630 - ubiquitin protein ligase activity [Evidence IEA];GO_process: GO:0016567 - protein ubiquitination [Evidence IEA]			No
GTX0536PRED_003493-T1	8.35063853523908e-160	2.23160873617913e-158	-4.94705436786388	0.183660436468353	0.656049465221111	5.34074715808049	0.000365993817948752	0.000864928832858417	0.0732292554702244	0.0732292554702244	culture	GTX0536PRED_003493	mRNA	GTX0536_4	1162932	1163394	+		hypothetical protein	NA	NA		PF01193;PF13656	IPR008193 DNA-directed RNA polymerase Rpb11, 13-16kDa subunit, conserved site;IPR009025 DNA-directed RNA polymerase, RBP11-like dimerisation domain;IPR033898 DNA-directed RNA polymerases I and III subunit AC19;IPR036603 RNA polymerase, RBP11-like subunit	NA	GO_function: GO:0003677 - DNA binding [Evidence IEA];GO_function: GO:0046983 - protein dimerization activity [Evidence IEA];GO_function: GO:0003899 - DNA-directed 5'-3' RNA polymerase activity [Evidence IEA];GO_process: GO:0006351 - transcription, DNA-templated [Evidence IEA]			No
GTX0536PRED_010529-T1	9.77073762801805e-158	2.58648016832251e-156	-4.96220879587639	0.185442562426971	0.660182491042706	5.37693360364611	0.000424129915580575	0.00460929622704898	0.0746062932687413	0.0746062932687413	culture	GTX0536PRED_010529	mRNA	GTX0536_14	2558093	2565138	-		hypothetical protein	NA	NA			IPR001128 Cytochrome P450;IPR036396 Cytochrome P450 superfamily	NA	GO_function: GO:0016705 - oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [Evidence IEA];GO_function: GO:0020037 - heme binding [Evidence IEA];GO_function: GO:0005506 - iron ion binding [Evidence IEA];GO_function: GO:0004497 - monooxygenase activity [Evidence IEA]			No
GTX0536PRED_012178-T1	1.59974535410703e-156	4.19522005946199e-155	-4.97248784921517	0.186555482695949	0.66298586922601	5.40047515733136	0.000383476832027196	0.00605104288746784	0.0755502281656133	0.0755502281656133	culture	GTX0536PRED_012178	mRNA	GTX0536_19	211028	211924	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_012120-T1	2.92820536141932e-155	7.6079113371691e-154	-4.98112388148621	0.187647828101221	0.665341150754476	5.41364213025139	0.000476042846756691	-0.000250271305763271	0.0763495005520188	0.0763495005520188	culture	GTX0536PRED_012120	mRNA	GTX0536_18	2091570	2091905	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_001450-T1	1.55164461260269e-154	3.99441723207627e-153	-4.98874720539643	0.188380705417719	0.667420239093625	5.43073100702509	0.000367035315098167	0.00042127244595261	0.0770597796092887	0.0770597796092887	culture	GTX0536PRED_001450	mRNA	GTX0536_2	1557467	1558519	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002385-T1	1.02125547573944e-153	2.60512987720442e-152	-4.99521375244982	0.189133017190358	0.669183842835458	5.44586802713924	0.000380699567158863	0.00157518529532924	0.077665769214357	0.077665769214357	culture	GTX0536PRED_002385	mRNA	GTX0536_3	512054	512824	-		hypothetical protein	NA	NA		PF00085	IPR013766 Thioredoxin domain;IPR017937 Thioredoxin, conserved site;IPR036249 Thioredoxin-like superfamily	NA				No
GTX0536PRED_012494-T1	3.54065913676593e-147	8.95053111510378e-146	-5.05157636665256	0.195528453793457	0.684555464890752	5.56787626571229	0.000329504897701846	-8.4875469333053e-05	0.0830844069049022	0.0830844069049022	culture	GTX0536PRED_012494	mRNA	GTX0536_20	52666	53942	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_000741-T1	8.56857521009625e-147	2.14673411067233e-145	-5.05463659046882	0.195906083625397	0.685390071386095	5.57649102510555	0.000350726721053246	0.00196833671997273	0.0833856956820907	0.0833856956820907	culture	GTX0536PRED_000741	mRNA	GTX0536_1	4285261	4286544	-		hypothetical protein	NA	NA			IPR000462 CDP-alcohol phosphatidyltransferase;IPR043130 CDP-alcohol phosphatidyltransferase, transmembrane domain	NA	GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0016780 - phosphotransferase activity, for other substituted phosphate groups [Evidence IEA];GO_process: GO:0008654 - phospholipid biosynthetic process [Evidence IEA]			No
GTX0536PRED_010715-T1	4.11345502296803e-140	9.86526050807546e-139	-5.07584754504182	0.201430931435579	0.691174877178733	5.63769545233233	0.00303178068714198	0.0152007500642305	0.0854942268888685	0.0854942268888685	culture	GTX0536PRED_010715	mRNA	GTX0536_15	776621	777839	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_007006-T1	7.17935839284872e-144	1.78276811064898e-142	-5.08174425175939	0.198975728129461	0.692783069919888	5.63562544426117	0.000294393193441843	0.00111780379422072	0.0860867131003379	0.0860867131003379	culture	GTX0536PRED_007006	mRNA	GTX0536_8	2758598	2758990	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_006829-T1	6.5659074829104e-15	6.37506449724795e-14	-5.09048370564667	0.653248264448837	1.08188686450558	6.4916997845461	0.011964186149554	0.919090275680447	0.321794609070692	0.919090275680447	culture	GTX0536PRED_006829	mRNA	GTX0536_8	1870369	1870938	-		hypothetical protein	NA	NA		PF00076	IPR000504 RNA recognition motif domain;IPR012677 Nucleotide-binding alpha-beta plait domain superfamily;IPR035979 RNA-binding domain superfamily	NA	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA]			No
GTX0536PRED_001411-T1	2.41861929300049e-11	2.08819868804903e-10	-5.09447081324422	0.762848615530068	1.1479652445231	6.80532544558745	0.00792845741594631	1.26175447396472	0.382115395785171	1.26175447396472	culture	GTX0536PRED_001411	mRNA	GTX0536_2	1342964	1343396	+		hypothetical protein	NA	NA		PF08555	IPR013865 Protein FAM32A	NA				No
GTX0536PRED_007345-T1	2.73453206914978e-142	6.73078682985463e-141	-5.09612443639513	0.200659964045618	0.696704938456908	5.6691600484804	0.0003064846692537	0.00288526102244566	0.0875431615215581	0.0875431615215581	culture	GTX0536PRED_007345	mRNA	GTX0536_9	986669	988282	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_005269-T1	7.93511148245408e-142	1.9361672017188e-140	-5.09957671305293	0.201127858732135	0.697646468454491	5.67422359576869	0.00036455385264162	-7.95853771514393e-05	0.0878952619106467	0.0878952619106467	culture	GTX0536PRED_005269	mRNA	GTX0536_6	1757124	1758117	-		hypothetical protein	NA	NA		PF00397	IPR001202 WW domain	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]			No
GTX0536PRED_008844-T1	8.32159133232857e-142	2.01296424814775e-140	-5.10064812716652	0.201184975496351	0.697938672303652	5.68337970606086	0.000305221904212569	0.0075038291531403	0.0880047294386255	0.0880047294386255	culture	GTX0536PRED_008844	mRNA	GTX0536_11	2504865	2505444	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_009333-T1	5.39836433579778e-139	1.27292523749988e-137	-5.12662138519557	0.204274414034574	0.705022288129754	5.73663475893016	0.000356449141049403	0.00222839561501219	0.0906865389953182	0.0906865389953182	culture	GTX0536PRED_009333	mRNA	GTX0536_12	1933852	1934285	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_001769-T1	2.79971474334641e-138	6.5466663081917e-137	-5.13402836034411	0.205105413364767	0.707042372261174	5.7515924365164	0.000323973497442558	0.000456179039746593	0.0914612568840813	0.0914612568840813	culture	GTX0536PRED_001769	mRNA	GTX0536_2	2952843	2953893	-		hypothetical protein	NA	NA		PF00226	IPR001623 DnaJ domain;IPR036869 Chaperone J-domain superfamily	NA				No
GTX0536PRED_003925-T1	3.90156874026393e-138	9.0477701530418e-137	-5.13536810046554	0.205267513405613	0.707407755930657	5.75422296311655	0.000328511409635848	3.90975612961028e-05	0.0916018567206699	0.0916018567206699	culture	GTX0536PRED_003925	mRNA	GTX0536_4	3352652	3353968	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_004425-T1	1.68825505692909e-137	3.88298663093692e-136	-5.14222271964792	0.206023491793745	0.709277197525852	5.77569482916748	0.000285267487833229	0.00686143195968506	0.0923234870668297	0.0923234870668297	culture	GTX0536PRED_004425	mRNA	GTX0536_5	1730341	1730958	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_005600-T1	3.46083327732609e-136	7.89520176924959e-135	-5.15569997905393	0.207570667274209	0.712952813727488	5.7996991145515	0.000251488050387481	-7.88817446649235e-05	0.0937534179408717	0.0937534179408717	culture	GTX0536PRED_005600	mRNA	GTX0536_6	3603373	3603948	-		hypothetical protein	NA	NA	8690at3041	PF01096	IPR001222 Zinc finger, TFIIS-type;IPR001529 DNA-directed RNA polymerase, M/15kDa subunit;IPR012164 DNA-directed RNA polymerase subunit/transcription factor S	NA	GO_function: GO:0008270 - zinc ion binding [Evidence IEA];GO_function: GO:0003676 - nucleic acid binding [Evidence IEA];GO_process: GO:0006351 - transcription, DNA-templated [Evidence IEA]			No
