gene	database	ID	Description	Scientific.Name	Max.Score	E.value	Per..ident	cover	taxid	kingdom	phylum	class	order	family	genus	taxonomy
GTX0536PRED_006449	nr	EPB92756.1	hypothetical protein HMPREF1544_00485 [Mucor circinelloides 1006PhL]	Mucor circinelloides 1006PhL	305	6e-97	46.57	90	1220926	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Fungi
GTX0536PRED_006449	nr	KAK7903410.1	Plasma membrane sulfite pump involved in sulfite metabolism [Exophiala xenobiotica]	Exophiala xenobiotica	308	7e-97	42.47	93	348802	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Fungi
GTX0536PRED_006449	nr	EME40420.1	hypothetical protein DOTSEDRAFT_136670 [Dothistroma septosporum NZE10]	Dothistroma septosporum NZE10	306	7e-97	47.17	92	675120	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Dothistroma	Fungi
GTX0536PRED_006449	nr	KAG0649381.1	Sulfite efflux pump SSU1 [Hyphodiscus hymeniophilus]	Hyphodiscus hymeniophilus	307	7e-97	44.3	95	353542	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyphodiscaceae	Hyphodiscus	Fungi
GTX0536PRED_006449	nr	KAI9247786.1	voltage-dependent anion channel [Helicostylum pulchrum]	Helicostylum pulchrum	304	1e-96	43.09	93	562976	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Helicostylum	Fungi
GTX0536PRED_006449	nr	XP_064684527.1	MFS domain-containing protein [Mucor velutinosus]	Mucor velutinosus	304	1e-96	45.71	90	708070	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Fungi
GTX0536PRED_006449	nr	RDW75956.1	hypothetical protein BP5796_06777 [Coleophoma crateriformis]	Coleophoma crateriformis	306	1e-96	44.57	94	565419	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma	Fungi
GTX0536PRED_006449	nr	ADV19279.1	sulphite efflux pump [Trichophyton mentagrophytes]	Trichophyton mentagrophytes	303	2e-96	48.24	86	523103	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	KAF2672884.1	hypothetical protein BT63DRAFT_445444 [Microthyrium microscopicum]	Microthyrium microscopicum	305	2e-96	46.2	84	703497	Fungi	Ascomycota	Dothideomycetes	Microthyriales	Microthyriaceae	Microthyrium	Fungi
GTX0536PRED_006449	nr	KAL2049604.1	hypothetical protein ABVK25_010183 [Lepraria finkii]	Lepraria finkii	305	3e-96	44.74	95	1340010	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Stereocaulaceae	Lepraria	Fungi
GTX0536PRED_006449	nr	XP_033568827.1	C4-dicarboxylate transporter/malic acid transport protein-like protein [Mytilinidion resinicola]	Mytilinidion resinicola	304	4e-96	46.65	88	574789	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Mytilinidion	Fungi
GTX0536PRED_006449	nr	KAI8877885.1	hypothetical protein K501DRAFT_197146 [Backusella circina FSU 941]	Backusella circina FSU 941	303	4e-96	43.94	94	1314798	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Backusellaceae	Backusella	Fungi
GTX0536PRED_006449	nr	CAG8961220.1	hypothetical protein HYFRA_00013276 [Hymenoscyphus fraxineus]	Hymenoscyphus fraxineus	305	5e-96	44.84	94	746836	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Fungi
GTX0536PRED_006449	nr	XP_035374167.1	Sulfite transporter ssu1 [Lasiodiplodia theobromae]	Lasiodiplodia theobromae	303	5e-96	44.42	96	45133	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia	Fungi
GTX0536PRED_006449	nr	KAL1594185.1	Plasma membrane sulfite pump involved in sulfite metabolism [Nothophoma quercina]	Nothophoma quercina	305	5e-96	48.13	88	749835	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Nothophoma	Fungi
GTX0536PRED_006449	nr	A3R044.1	RecName: Full=Sulfite efflux pump SSU1 [Trichophyton benhamiae CBS 112371]	Trichophyton benhamiae CBS 112371	302	6e-96	46.86	89	663331	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	KAG2230721.1	hypothetical protein INT48_004774 [Thamnidium elegans]	Thamnidium elegans	302	7e-96	44.04	93	101142	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Thamnidium	Fungi
GTX0536PRED_006449	nr	KAF7560102.1	hypothetical protein G7046_g4054 [Stylonectria norvegica]	Stylonectria norvegica	304	8e-96	44.88	92	1736662	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Stylonectria	Fungi
GTX0536PRED_006449	nr	GAN00662.1	C4-dicarboxylate transporter/malic acid transport protein [Mucor ambiguus]	Mucor ambiguus	301	9e-96	44.86	90	91626	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Fungi
GTX0536PRED_006449	nr	KAL1954893.1	hypothetical protein VTO42DRAFT_482 [Malbranchea cinnamomea]	Malbranchea cinnamomea	302	9e-96	44.6	90	5041	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Malbrancheaceae	Malbranchea	Fungi
GTX0536PRED_006449	nr	XP_013316087.1	uncharacterized protein PV05_04241 [Exophiala xenobiotica]	Exophiala xenobiotica	303	1e-95	47.49	87	348802	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Fungi
GTX0536PRED_006449	nr	CAG8974014.1	hypothetical protein HYALB_00008563 [Hymenoscyphus albidus]	Hymenoscyphus albidus	304	1e-95	45.23	93	595503	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Hymenoscyphus	Fungi
GTX0536PRED_006449	nr	KAI0155599.1	sulfite transporter Ssu1 [Pestalotiopsis sp. NC0098]	Pestalotiopsis sp. NC0098	303	1e-95	45.73	92	1907218	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales	Sporocadaceae	Pestalotiopsis	Fungi
GTX0536PRED_006449	nr	EGD94554.1	sulphite efflux pump protein [Trichophyton tonsurans CBS 112818]	Trichophyton tonsurans CBS 112818	304	1e-95	48.24	86	647933	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	KAH6678501.1	C4-dicarboxylate transporter/malic acid transport protein-like protein [Halenospora varia]	Halenospora varia	304	1e-95	43.5	95	394676	Fungi	Ascomycota	Leotiomycetes	Helotiales	Tricladiaceae	Halenospora	Fungi
GTX0536PRED_006449	nr	A3QUP1.1	RecName: Full=Sulfite efflux pump SSU1 [Trichophyton rubrum]	Trichophyton rubrum	301	2e-95	47.94	86	5551	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	KAG2203917.1	hypothetical protein INT47_007500 [Mucor saturninus]	Mucor saturninus	301	2e-95	42.9	90	64648	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Fungi
GTX0536PRED_006449	nr	EGE02733.1	sulphite efflux pump protein [Trichophyton equinum CBS 127.97]	Trichophyton equinum CBS 127.97	304	2e-95	48.24	86	559882	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	EZF31584.1	sulfite efflux pump SSU1 [Trichophyton interdigitale H6]	Trichophyton interdigitale H6	304	2e-95	48.24	86	1215336	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	KAF3893900.1	Sulfite efflux pump [Trichophyton interdigitale]	Trichophyton interdigitale	304	2e-95	48.24	86	101480	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	OAL71659.1	sulfite efflux pump SSU1 [Trichophyton violaceum]	Trichophyton violaceum	303	3e-95	48.24	86	34388	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	KAL2066266.1	hypothetical protein VTL71DRAFT_2337 [Oculimacula yallundae]	Oculimacula yallundae	303	3e-95	44.02	94	86028	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Oculimacula	Fungi
GTX0536PRED_006449	nr	KAF2706045.1	C4-dicarboxylate transporter/malic acid transport protein-like protein [Pleomassaria siparia CBS 279.74]	Pleomassaria siparia CBS 279.74	302	4e-95	44.6	92	1314801	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleomassariaceae	Pleomassaria	Fungi
GTX0536PRED_006449	nr	EZF70346.1	sulfite efflux pump SSU1 [Trichophyton soudanense CBS 452.61]	Trichophyton soudanense CBS 452.61	303	4e-95	48.24	86	1215331	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	DAA72897.1	TPA_exp: Sulfite efflux pump SSU1 [Trichophyton benhamiae CBS 112371]	Trichophyton benhamiae CBS 112371	303	5e-95	48.24	86	663331	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	GME48409.1	hypothetical protein MMC08_009084 [Neofusicoccum parvum]	Neofusicoccum parvum	299	6e-95	46.45	86	310453	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Neofusicoccum	Fungi
GTX0536PRED_006449	nr	XP_008713523.1	uncharacterized protein HMPREF1541_10631 [Cyphellophora europaea CBS 101466]	Cyphellophora europaea CBS 101466	301	7e-95	45.19	88	1220924	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophora	Fungi
GTX0536PRED_006449	nr	KAI1149552.1	sulfite transporter Ssu1 [Nemania diffusa]	Nemania diffusa	301	7e-95	44.79	90	389665	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania	Fungi
GTX0536PRED_006449	nr	RFU35370.1	hypothetical protein B7463_g950, partial [Scytalidium lignicola]	Scytalidium lignicola	301	7e-95	44.8	88	5539	Fungi	Ascomycota	Leotiomycetes	NA	NA	Scytalidium	Fungi
GTX0536PRED_006449	nr	OQN95275.1	hypothetical protein B0A48_18657 [Cryoendolithus antarcticus]	Cryoendolithus antarcticus	301	8e-95	43.85	93	1507870	Fungi	Ascomycota	Dothideomycetes	Cladosporiales	Cladosporiaceae	Cryoendolithus	Fungi
GTX0536PRED_006449	nr	KAF1807109.1	voltage-dependent anion channel [Mucor lusitanicus]	Mucor lusitanicus	299	8e-95	45.14	90	29924	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Fungi
GTX0536PRED_006449	nr	KAF9700560.1	hypothetical protein EKO04_001945 [Ascochyta lentis]	Ascochyta lentis	300	8e-95	45.9	92	205686	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Ascochyta	Fungi
GTX0536PRED_006449	nr	EZF70345.1	sulfite efflux pump SSU1 [Trichophyton soudanense CBS 452.61]	Trichophyton soudanense CBS 452.61	302	8e-95	48.8	86	1215331	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nr	XP_033454752.1	uncharacterized protein K489DRAFT_391554 [Dissoconium aciculare CBS 342.82]	Dissoconium aciculare CBS 342.82	301	9e-95	47.31	90	1314786	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Dissoconiaceae	Dissoconium	Fungi
GTX0536PRED_006449	nr	THV53707.1	hypothetical protein BGAL_0044g00320 [Botrytis galanthina]	Botrytis galanthina	302	1e-94	44	95	278940	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Fungi
GTX0536PRED_006449	nr	KAK9816229.1	hypothetical protein WJX74_008920 [Apatococcus lobatus]	Apatococcus lobatus	387	1e-127	57.45	83	904363	Viridiplantae	Chlorophyta	Trebouxiophyceae	Chlorellales	Chlorellaceae	Apatococcus	other Trebouxiophyceae
GTX0536PRED_006449	nr	CAL5219004.1	g759 [Coccomyxa viridis]	Coccomyxa viridis	384	3e-127	59.09	85	1274662	Viridiplantae	Chlorophyta	Trebouxiophyceae	NA	NA	Coccomyxa	other Viridiplantae
GTX0536PRED_006449	nr	WP_070807677.1	MULTISPECIES: TDT family transporter [Acidithiobacillus]	Acidithiobacillus	265	5e-81	42.77	89	119977	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_287763144.1	TDT family transporter [Acidithiobacillus sp.]	Acidithiobacillus sp.	265	5e-81	43.93	89	1872118	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	ACH82304.1	C4-dicarboxylate transporter/malic acid transport protein [Acidithiobacillus ferrooxidans ATCC 53993]	Acidithiobacillus ferrooxidans ATCC 53993	264	7e-81	42.77	89	380394	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_226822384.1	TDT family transporter [Acidithiobacillus ferridurans]	Acidithiobacillus ferridurans	264	8e-81	43.93	89	1232575	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_163055472.1	TDT family transporter [Acidithiobacillus ferrooxidans]	Acidithiobacillus ferrooxidans	263	1e-80	42.82	89	920	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_151527958.1	TDT family transporter [Acidithiobacillus sp. 'AMD consortium']	Acidithiobacillus sp. 'AMD consortium'	263	2e-80	43.39	89	2614801	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	ACK80479.1	C4-dicarboxylate transporter/malic acid transport protein [Acidithiobacillus ferrooxidans ATCC 23270]	Acidithiobacillus ferrooxidans ATCC 23270	261	5e-80	43.36	87	243159	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_113526121.1	MULTISPECIES: TDT family transporter [Acidithiobacillus]	Acidithiobacillus	262	6e-80	43.1	89	119977	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_215853137.1	TDT family transporter [Acidithiobacillus ferrooxidans]	Acidithiobacillus ferrooxidans	262	6e-80	43.06	89	920	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_297466294.1	TDT family transporter [Acidithiobacillus sp.]	Acidithiobacillus sp.	259	7e-79	42.24	89	1872118	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_372602214.1	TDT family transporter [Acidithiobacillus sp.]	Acidithiobacillus sp.	259	8e-79	42.49	89	1872118	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_123105133.1	TDT family transporter [Acidithiobacillus sulfuriphilus]	Acidithiobacillus sulfuriphilus	255	2e-77	44.79	84	1867749	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_069230381.1	TDT family transporter [Burkholderia territorii]	Burkholderia territorii	253	1e-76	42.51	85	1503055	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Bacteria
GTX0536PRED_006449	nr	WP_059820849.1	TDT family transporter [Burkholderia sp. MSMB0856]	Burkholderia sp. MSMB0856	250	1e-75	42.22	85	1637869	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Bacteria
GTX0536PRED_006449	nr	WP_321852120.1	TDT family transporter [Burkholderia diffusa]	Burkholderia diffusa	249	2e-75	41.91	88	488732	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Bacteria
GTX0536PRED_006449	nr	WP_213627986.1	MULTISPECIES: TDT family transporter [unclassified Pseudomonas]	unclassified Pseudomonas	249	3e-75	40.49	93	196821	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_271104569.1	TDT family transporter [Pseudomonas tohonis]	Pseudomonas tohonis	248	1e-74	40.49	93	2725477	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_173175001.1	TDT family transporter [Pseudomonas tohonis]	Pseudomonas tohonis	248	1e-74	40.49	93	2725477	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_285960236.1	TDT family transporter [Pseudomonas tohonis]	Pseudomonas tohonis	246	4e-74	40.49	93	2725477	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_263152231.1	TDT family transporter [Pseudomonas tohonis]	Pseudomonas tohonis	246	5e-74	40.76	93	2725477	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_298168783.1	TDT family transporter [Acidithiobacillus sp.]	Acidithiobacillus sp.	245	2e-73	42.32	89	1872118	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nr	WP_123409058.1	TDT family transporter [Pseudomonas frederiksbergensis]	Pseudomonas frederiksbergensis	244	3e-73	40.7	94	104087	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_314388527.1	TDT family transporter [Pseudomonas brenneri]	Pseudomonas brenneri	242	2e-72	39.94	92	129817	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_414912062.1	TDT family transporter [Pseudomonas sp. IT-P44]	Pseudomonas sp. IT-P44	242	2e-72	41.53	89	3026451	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_092257793.1	TDT family transporter [Pseudomonas sp. NFACC13-1]	Pseudomonas sp. NFACC13-1	241	3e-72	40	93	1566245	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_032859279.1	MULTISPECIES: TDT family transporter [Pseudomonas fluorescens group]	Pseudomonas fluorescens group	241	3e-72	39.67	92	136843	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_008031815.1	TDT family transporter [Pseudomonas sp. GM60]	Pseudomonas sp. GM60	241	4e-72	41.24	89	1144334	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_223463988.1	MULTISPECIES: TDT family transporter [unclassified Pseudomonas]	unclassified Pseudomonas	241	4e-72	41.53	89	196821	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_065943539.1	TDT family transporter [Pseudomonas sp. 25 R 14]	Pseudomonas sp. 25 R 14	241	4e-72	39.94	92	1844109	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_169956838.1	MULTISPECIES: TDT family transporter [unclassified Pseudomonas]	unclassified Pseudomonas	241	4e-72	39.39	92	196821	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_170042666.1	MULTISPECIES: TDT family transporter [unclassified Pseudomonas]	unclassified Pseudomonas	241	4e-72	39.39	92	196821	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_092204088.1	MULTISPECIES: TDT family transporter [unclassified Pseudomonas]	unclassified Pseudomonas	241	5e-72	40	93	196821	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_275971228.1	TDT family transporter [Pseudomonas proteolytica]	Pseudomonas proteolytica	241	7e-72	39.17	92	219574	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_057438898.1	MULTISPECIES: TDT family transporter [Pseudomonas]	Pseudomonas	241	7e-72	38.57	92	286	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_223414534.1	MULTISPECIES: TDT family transporter [unclassified Pseudomonas]	unclassified Pseudomonas	241	7e-72	41.24	89	196821	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_271044132.1	TDT family transporter [Pseudomonas sp. VB3]	Pseudomonas sp. VB3	241	7e-72	38.57	92	2994641	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_090290701.1	TDT family transporter [Pseudomonas brenneri]	Pseudomonas brenneri	240	9e-72	39.39	92	129817	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_046053299.1	TDT family transporter [Pseudomonas fluorescens]	Pseudomonas fluorescens	240	9e-72	40.43	94	294	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_192230095.1	TDT family transporter [Pseudomonas sp. PDM01]	Pseudomonas sp. PDM01	240	1e-71	40.62	89	2769268	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_339517696.1	TDT family transporter [Pseudomonas proteolytica]	Pseudomonas proteolytica	240	1e-71	38.89	92	219574	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_192226142.1	TDT family transporter [Pseudomonas sp. PDM02]	Pseudomonas sp. PDM02	240	1e-71	41.53	89	2769267	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_282411437.1	TDT family transporter [Pseudomonas sp. PS02303]	Pseudomonas sp. PS02303	240	1e-71	39.05	96	2991429	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_290025375.1	TDT family transporter [Pseudomonas nunensis]	Pseudomonas nunensis	240	1e-71	40.43	94	2961896	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nr	WP_223451122.1	MULTISPECIES: TDT family transporter [unclassified Pseudomonas]	unclassified Pseudomonas	240	1e-71	41.24	89	196821	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
